X,Y,POTEAU_ID_POT,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,DESCRIPTION_REP,X_EPSG32188,Y_EPSG32188,Longitude,Latitude,DESCRIPTION_CAT,NOM_ARR
-73.5950799625169,45.5241602475594,72880,716980,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,Réel,297372.656,5042698,-73.5950799625169,45.5241602475594,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5950442721883,45.5264863624225,21524,694862,2413,\P EN TOUT TEMPS,SD-TT,0,Réel,297375.75,5042956.5,-73.5950442721883,45.5264863624225,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5993850171638,45.5254118594417,183757,684979,11,\A EN TOUT TEMPS,AD-TT,2,Réel,297036.531,5042837.5,-73.5993850171638,45.5254118594417,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5996161998565,45.5251642022035,183760,684960,11,\A EN TOUT TEMPS,AD-TT,3,Réel,297018.438,5042810,-73.5996161998565,45.5251642022035,STATIONNEMENT,Le Plateau-Mont-Royal
-73.599722737134,45.5247816774275,24424,684959,11,\A EN TOUT TEMPS,AD-TT,3,Réel,297010.063,5042767.5,-73.599722737134,45.5247816774275,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5931931209765,45.5276486802465,20790,684233,14037,\P 12h30-13h30 JEU. 1 AVRIL AU 1 DEC.,SU-JK-A,0,Réel,297520.5,5043085.5,-73.5931931209765,45.5276486802465,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5931931209765,45.5276486802465,20790,684234,1656,\P RESERVE S3R 16h-23h,R-RL,2,Réel,297520.5,5043085.5,-73.5931931209765,45.5276486802465,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5925354993323,45.5274602486265,20803,674641,1656,\P RESERVE S3R 16h-23h,R-RL,0,Réel,297571.844,5043064.5,-73.5925354993323,45.5274602486265,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5925354993323,45.5274602486265,20803,674642,14077,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0,Réel,297571.844,5043064.5,-73.5925354993323,45.5274602486265,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5944497360798,45.5240662872109,21452,672853,2413,\P EN TOUT TEMPS,SD-TT,3,Réel,297421.875,5042687.5,-73.5944497360798,45.5240662872109,STATIONNEMENT,Le Plateau-Mont-Royal
-73.596745152423,45.524752743601,72867,653820,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,Réel,297242.656,5042764,-73.596745152423,45.524752743601,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5971838124242,45.5251123070858,72847,653817,14178,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0,Réel,297208.438,5042804,-73.5971838124242,45.5251123070858,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5965668642749,45.5248338800208,72851,653816,2459,\P LIVRAISON SEULEMENT 13h-17h LUN. AU VEN.,SL-PK,2,Réel,297256.594,5042773,-73.5965668642749,45.5248338800208,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5931463507196,45.5255441292015,186102,657342,11,\A EN TOUT TEMPS,AD-TT,2,Réel,297523.882,5042851.615,-73.5931463507196,45.5255441292015,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5932841070579,45.5256976643809,186101,657341,11,\A EN TOUT TEMPS,AD-TT,2,Réel,297513.141,5042868.69,-73.5932841070579,45.5256976643809,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5994634144167,45.5269955085233,34915,654320,2413,\P EN TOUT TEMPS,SD-TT,3,Réel,297030.625,5043013.5,-73.5994634144167,45.5269955085233,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5994455872585,45.5250880894558,183759,642889,11,\A EN TOUT TEMPS,AD-TT,2,Réel,297031.755,5042801.525,-73.5994455872585,45.5250880894558,STATIONNEMENT,Le Plateau-Mont-Royal
-73.598636975822,45.5263618384069,98808,641164,2439,\P LIVRAISON SEULEMENT 08h-16h LUN. AU VEN.,SL-JB,2,Réel,297095.094,5042943,-73.598636975822,45.5263618384069,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5936554518652,45.5258711195296,146356,642155,14036,\P 12h-13h JEU. 1 AVRIL AU 1 DEC.,SU-JJ-A,0,Réel,297484.156,5042888,-73.5936554518652,45.5258711195296,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5996951656499,45.5254790771477,182078,641832,2435,\P LIVRAISON SEULEMENT 08h-12h LUN. AU VEN.,SL-AN,3,Réel,297012.313,5042845,-73.5996951656499,45.5254790771477,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5995510283818,45.5254117148878,182077,641830,11,\A EN TOUT TEMPS,AD-TT,3,Réel,297023.563,5042837.5,-73.5995510283818,45.5254117148878,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5995510283818,45.5254117148878,182077,641831,2435,\P LIVRAISON SEULEMENT 08h-12h LUN. AU VEN.,SL-AN,2,Réel,297023.563,5042837.5,-73.5995510283818,45.5254117148878,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5975318684193,45.525116509644,72871,611289,2709,\P 08h-19h LUN. AU VEN.,SV-JD,3,Réel,297181.25,5042804.5,-73.5975318684193,45.525116509644,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5967474270865,45.5249147128024,72849,611288,2459,\P LIVRAISON SEULEMENT 13h-17h LUN. AU VEN.,SL-PK,3,Réel,297242.5,5042782,-73.5967474270865,45.5249147128024,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5965864149229,45.5273714105961,21534,620267,2725,\P 08h-20h   LUN A VEN,SV-JU,0,Réel,297255.406,5043055,-73.5965864149229,45.5273714105961,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5946223984211,45.5277914795406,43082,590000,14130,\P 18h-19h LUNDI 1ER AVRIL AU 1ER DEC.,SU-SS-A,0,Réel,297408.875,5043101.5,-73.5946223984211,45.5277914795406,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5992309256189,45.5276480941413,41892,528575,2413,\P EN TOUT TEMPS,SD-TT,2,Réel,297048.875,5043086,-73.5992309256189,45.5276480941413,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5906755080654,45.5259773832766,43120,498853,13832,\P 13h30-14h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JM-A,0,Réel,297716.946,5042899.542,-73.5906755080654,45.5259773832766,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5955211239782,45.524199040537,72921,490939,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,Réel,297338.199,5042702.352,-73.5955211239782,45.524199040537,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5955211239782,45.524199040537,72921,490940,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,2,Réel,297338.199,5042702.352,-73.5955211239782,45.524199040537,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5983351906661,45.5254759007287,72875,359524,2457,\P LIVRAISON SEULEMENT 09h-18h LUN. AU VEN.,SL-OA,2,Réel,297118.547,5042844.516,-73.5983351906661,45.5254759007287,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5953972808828,45.5241443437892,72916,146509,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,3,Réel,297347.866,5042696.262,-73.5953972808828,45.5241443437892,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5903468287044,45.5254690904351,21799,45198,2411,\P DEUX COTES,SD-TC,0,Réel,297742.557,5042843.026,-73.5903468287044,45.5254690904351,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5956132853042,45.5267482807189,21527,44666,2413,\P EN TOUT TEMPS,SD-TT,0,Réel,297331.337,5042985.66,-73.5956132853042,45.5267482807189,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5971292235343,45.5274388612142,35194,428773,2413,\P EN TOUT TEMPS,SD-TT,0,Réel,297213.015,5043062.547,-73.5971292235343,45.5274388612142,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5937873220798,45.5266027427217,113999,404012,2413,\P EN TOUT TEMPS,SD-TT,0,Réel,297473.95,5042969.318,-73.5937873220798,45.5266027427217,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5927519842532,45.5266121365344,80562,161060,2411,\P DEUX COTES,SD-TC,0,Réel,297554.825,5042970.268,-73.5927519842532,45.5266121365344,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5922735326868,45.5274461260964,19089,40022,11,\A EN TOUT TEMPS,AD-TT,2,Réel,297592.305,5043062.907,-73.5922735326868,45.5274461260964,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5943044611151,45.5245073286801,129823,235550,2413,\P EN TOUT TEMPS,SD-TT,3,Réel,297433.281,5042736.5,-73.5943044611151,45.5245073286801,STATIONNEMENT,Le Plateau-Mont-Royal
-73.5957921774222,45.5270035322274,21529,44668,2725,\P 08h-20h   LUN A VEN,SV-JU,0,Réel,297317.397,5043014.043,-73.5957921774222,45.5270035322274,STATIONNEMENT,Le Plateau-Mont-Royal
